Id,Gender,Country Code,Country,Living Zone,Age,Age Group,Children,Education Level,Full Time Job,Job Title,Job Code,Qs_Awareness,Qs_Vote,Qs_Effect,Qs_Arguments For,Qs_Arguments Against,Quantity
05024120-dae8-0133-4434,Female,PL,Poland,Urban,1986,26_39,No,Medium,No,,,I have heard just a little about it,I would not vote,Work less,It encourages financial independence and self-responsibility,It might encourage people to stop working,1
602abb10-da61-0133-3118,Female,PL,Poland,Urban,38 years old,26_39,No,Low,No,,,I have heard just a little about it,I would not vote,None of the above,None of the above,None of the above,1
05ebb360-dba2-0133-2991,Male,PL,Poland,Urban,42 years old,40_65,Yes,High,Yes,Automatic Data Processing Systems Security Specialist (ADP Systems Security),76385cb24e831b3364279b9de5641d8f,I know something about it,I would vote against it,Stop working,None of the above,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | It is against the principle of linking merit and reward,1
45f848e0-de54-0133-21ee,Female,PL,Poland,Country,49 years old,40_65,Yes,Medium,Yes,Data Communications Technician,04c27c76b463a917800549cf88a59961,I have never heard of it,I would probably vote for it,Do more volunteering work,It creates more equality of opportunity,Only the people who need it most should get something from the state,1
f420d570-d979-0133-566a,Male,PL,Poland,Rural,49 years old,40_65,Yes,Medium,Yes,Data Recovery Planner,41ba88cfd476ee8d5e3d9f7cea62f051,I know something about it,I would vote for it,Spend more time with my family,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,Foreigners might come to my country and take advantage of the benefit | It is impossible to finance,1
75e02a00-def4-0133-a278,Female,PL,Poland,Non-Rural,62 years old,40_65,Yes,High,No,,,I know something about it,I would probably vote against it,A basic income would not affect my work choices,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",It is impossible to finance | It might encourage people to stop working | Only the people who need it most should get something from the state | It increases dependence on the state,1
a353da40-d9ac-0133-8cf2,Male,PL,Poland,Non-Rural,1991,14_25,No,High,Yes,Data Miner,e49986dae76619a3941d280ee14d38ae,I know something about it,I would vote against it,A basic income would not affect my work choices,None of the above,It is impossible to finance,1
612d0480-dd5c-0133-4a64,Male,PL,Poland,Non-Rural,53 years old,40_65,Yes,Medium,No,,,I have heard just a little about it,I would probably vote for it,Spend more time with my family,It encourages financial independence and self-responsibility,It might encourage people to stop working | It increases dependence on the state | Only the people who need it most should get something from the state,1
2940acd0-dbff-0133-f630,Female,PL,Poland,Urban,42 years old,40_65,Yes,High,Yes,Database Tester,0de6170ccbed08e62b2e5862d5846a43,I have never heard of it,I would not vote,A basic income would not affect my work choices,It creates more equality of opportunity,It increases dependence on the state,1
05e8d310-db2d-0133-d7a1,Male,PL,Poland,Urban,41 years old,40_65,No,,No,,,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,It might encourage people to stop working,1
26fd37e0-da10-0133-ff6a,Male,PL,Poland,Urban,39 years old,26_39,Yes,Low,No,,,I have heard just a little about it,I would probably vote for it,None of the above,None of the above,Only the people who need it most should get something from the state,1
8e172b40-da33-0133-aaf4,Female,PL,Poland,City,1996,14_25,No,Medium,Yes,Data Typist,776bf47111206d31ccf835650e1054cc,I understand it fully,I would vote for it,None of the above,It creates more equality of opportunity | It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs,It is against the principle of linking merit and reward,1
818a90f0-d9a0-0133-a10d,Male,PL,Poland,Urban,34 years old,26_39,No,Medium,Yes,Database Design Analyst,6408c0d7c7faa4ced47fbc8474698126,I understand it fully,I would probably vote for it,Do more volunteering work,It reduces bureaucracy and administrative expenses,Foreigners might come to my country and take advantage of the benefit,1
bb46c650-d9b2-0133-0810,Male,PL,Poland,Country,39 years old,26_39,Yes,Medium,Yes,Automatic Data Processing Planner (ADP Planner),a33662485eb4ad97096183db945308f4,I have never heard of it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working,1
9b08f190-d985-0133-34f9,Female,PL,Poland,City,1989,26_39,No,High,Yes,Data Acquisition Technician,7a37ddb38441873334fd8ff07c17ad22,I know something about it,I would probably vote against it,Gain additional skills,"It increases solidarity, because it is funded by everyone",Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance,1
3ff4f020-dc08-0133-eb42,Male,PL,Poland,Rural,49 years old,40_65,Yes,Low,No,,,I have never heard of it,I would probably vote for it,Spend more time with my family,It reduces bureaucracy and administrative expenses,It is impossible to finance,1
851992b0-d9aa-0133-4a42,Female,PL,Poland,Non-Rural,1990,26_39,No,High,Yes,Data Architect,d4624ed8068d24948e18303212593cd6,I have heard just a little about it,I would not vote,None of the above,It reduces anxiety about financing basic needs,It is impossible to finance | It might encourage people to stop working,1
5d66eea0-db9b-0133-aade,Male,PL,Poland,City,61 years old,40_65,Yes,Low,No,,,I know something about it,I would vote for it,A basic income would not affect my work choices,It reduces bureaucracy and administrative expenses,Only the people who need it most should get something from the state,1
9cc528c0-d9b3-0133-2d1e,Male,PL,Poland,City,42 years old,40_65,Yes,Low,Yes,Data Warehousing Engineer,36675c937946c8a4fc5de7d0b4c850de,I have heard just a little about it,I would probably vote against it,Spend more time with my family,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state | It might encourage people to stop working,1
39b1b320-d9cd-0133-0f71,Male,PL,Poland,Non-Rural,1991,14_25,No,,No,,,I know something about it,I would not vote,Look for a different job,It encourages financial independence and self-responsibility,None of the above,1
749d8d00-d99d-0133-9300,Female,PL,Poland,Urban,1996,0_13,No,Medium,No,,,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,1
7b612c00-dbca-0133-c065,Male,PL,Poland,Urban,60 years old,40_65,Yes,Medium,No,,,I know something about it,I would probably vote for it,Spend more time with my family,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses | It creates more equality of opportunity,It is impossible to finance | It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,1
50e02ce0-dca6-0133-b885,Female,PL,Poland,Non-Rural,1994,14_25,Yes,High,Yes,Data Warehouse Developer,847165cfda6b1dc82ae22b967da8af2f,I have never heard of it,I would probably vote for it,Work less,"It creates more equality of opportunity | It increases solidarity, because it is funded by everyone",Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,1
ad4424f0-ddfe-0133-cb96,Male,PL,Poland,Rural,63 years old,40_65,Yes,No,No,,,I understand it fully,I would vote against it,A basic income would not affect my work choices,It reduces bureaucracy and administrative expenses,It is impossible to finance,1
ab456c90-da3b-0133-dfc8,Male,PL,Poland,City,1986,26_39,No,High,No,,,I have heard just a little about it,I would vote for it,None of the above,It creates more equality of opportunity,It is impossible to finance | Only the people who need it most should get something from the state,1
557ed710-da4a-0133-5438,Male,PL,Poland,Non-Rural,40 years old,40_65,Yes,High,Yes,Data Officer,775190277a849cba701b306a7b374c0a,I know something about it,I would probably vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,1
9d786590-da2a-0133-402e,Female,PL,Poland,CountrySide,1995,14_25,No,Medium,No,,,I have heard just a little about it,I would vote for it,A basic income would not affect my work choices,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state | It increases dependence on the state,1
5e645940-d964-0133-44cf,Male,PL,Poland,City,1997,14_25,No,Low,No,,,I know something about it,I would probably vote for it,Stop working,It increases appreciation for household work and volunteering,It is against the principle of linking merit and reward,1
effb2a90-d9f9-0133-082f,Female,PL,Poland,Urban,32 years old,26_39,No,High,No,,,I have heard just a little about it,I would vote against it,Look for a different job,None of the above,It might encourage people to stop working,1
59601f50-d9ed-0133-a77b,Male,PL,Poland,Urban,2001,14_25,No,Medium,No,,,I have never heard of it,I would probably vote for it,None of the above,None of the above,None of the above,1
17b1cac0-da05-0133-069f,Male,PL,Poland,Rural,2002,14_25,No,,No,,,I understand it fully,I would probably vote against it,Gain additional skills,It reduces anxiety about financing basic needs | It creates more equality of opportunity | It reduces bureaucracy and administrative expenses,It is impossible to finance | It is against the principle of linking merit and reward | It increases dependence on the state,1
253ef120-da42-0133-5d8b,Female,PL,Poland,Rural,54 years old,40_65,Yes,Medium,Yes,Data Communications Software Consultant,897ef18a9321616495831a4b4b0c1bb2,I understand it fully,I would vote for it,Spend more time with my family,It creates more equality of opportunity,It increases dependence on the state,1
72796b90-d9a1-0133-a5cf,Male,PL,Poland,CountrySide,1997,14_25,No,Medium,No,,,I have never heard of it,I would probably vote for it,Stop working,It encourages financial independence and self-responsibility,It is against the principle of linking merit and reward,1
bcd12170-da8d-0133-cb4b,Male,PL,Poland,City,63 years old,40_65,No,Medium,No,,,I know something about it,I would vote against it,A basic income would not affect my work choices,It creates more equality of opportunity,It increases dependence on the state,1
4047e4d0-db05-0133-6327,Male,PL,Poland,Urban,44 years old,40_65,No,Medium,Yes,Data Warehouse Analyst,38a15ceadcdd6d4db16a88fa1a72b083,I have heard just a little about it,I would vote for it,Spend more time with my family,It creates more equality of opportunity,It increases dependence on the state,1
5e4f6d70-da49-0133-29e9,Male,PL,Poland,City,35 years old,26_39,No,Medium,Yes,Data Officer,775190277a849cba701b306a7b374c0a,I have heard just a little about it,I would not vote,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It increases dependence on the state,1
67f3d870-db0b-0133-b922,Male,PL,Poland,Non-Rural,45 years old,40_65,No,Medium,Yes,Electronic Data Interchange System Developer (EDI System Developer),132aa9e82c5d4c8a395342d0a6e22c5c,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,1
72be7d70-dbff-0133-f76e,Female,PL,Poland,Non-Rural,63 years old,40_65,Yes,Medium,No,,,I have heard just a little about it,I would probably vote for it,Spend more time with my family,It creates more equality of opportunity | It reduces bureaucracy and administrative expenses | It encourages financial independence and self-responsibility,Only the people who need it most should get something from the state | It might encourage people to stop working | It is against the principle of linking merit and reward | It increases dependence on the state,1
0e10a420-da60-0133-cc11,Female,PL,Poland,Rural,44 years old,40_65,Yes,Medium,Yes,Data Entry Specialist,27af8700f5577cec835acee2cb90a2ff,I know something about it,I would vote for it,Spend more time with my family,It creates more equality of opportunity | It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It increases dependence on the state,1
92a2abf0-dcc5-0133-be2e,Male,PL,Poland,Non-Rural,43 years old,40_65,No,High,Yes,Database Software Technician,2ca138b991c50dc6696238e5ad800142,I know something about it,I would probably vote against it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,It might encourage people to stop working | It is against the principle of linking merit and reward | It is impossible to finance | It increases dependence on the state | Only the people who need it most should get something from the state,1
0ca8c1b0-da11-0133-015c,Male,PL,Poland,City,1998,14_25,No,Medium,No,,,I know something about it,I would probably vote for it,Work as a freelancer,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit,1
82b35fb0-da73-0133-0c41,Female,PL,Poland,Non-Rural,1989,26_39,Yes,High,Yes,Data Architect,d4624ed8068d24948e18303212593cd6,I understand it fully,I would vote against it,A basic income would not affect my work choices,It creates more equality of opportunity,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward,1
92c6da80-dcce-0133-0372,Male,PL,Poland,Urban,47 years old,40_65,Yes,High,Yes,Clinical Data Specialist,122f24bc911a79c26ca66210557dda07,I know something about it,I would probably vote for it,Gain additional skills,It creates more equality of opportunity | It reduces bureaucracy and administrative expenses,It might encourage people to stop working | It increases dependence on the state,1
04f79ef0-dbe4-0133-93f2,Male,PL,Poland,Urban,42 years old,40_65,Yes,No,Yes,Geographic Information Systems Data Administrator (GIS Data Administrator),a12a16280e22220f9354333f6fe1b22a,I understand it fully,I would vote for it,A basic income would not affect my work choices,None of the above,None of the above,1
53723f00-dee6-0133-0086,Female,PL,Poland,Urban,38 years old,26_39,Yes,Medium,Yes,Geographic Information Systems Data Specialist (GIS Data Specialist),375017ea3a1a97f5ea676def873bb25b,I know something about it,I would probably vote for it,Spend more time with my family,It increases appreciation for household work and volunteering,It is impossible to finance,1
e333db50-da48-0133-3d81,Male,PL,Poland,Non-Rural,1987,26_39,No,High,Yes,Database Marketing Analyst,04c82eae29e1c4a30eac0710b74ab276,I have heard just a little about it,I would vote for it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,None of the above,1
66653350-d8c2-0133-c57f,Female,PL,Poland,City,62 years old,40_65,Yes,High,No,,,I know something about it,I would probably vote against it,A basic income would not affect my work choices,It creates more equality of opportunity,Only the people who need it most should get something from the state,1
b9615aa0-d971-0133-f489,Male,PL,Poland,Urban,38 years old,26_39,No,High,Yes,Electronic Data Processing Auditor (EDP Auditor),90c5430dbc810aec8695af2f1f4c42e8,I know something about it,I would vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,None of the above,1
4b1e8f90-dc0c-0133-48ac,Male,PL,Poland,Urban,47 years old,40_65,Yes,Medium,Yes,Automatic Data Processing Planner (ADP Planner),a33662485eb4ad97096183db945308f4,I know something about it,I would vote for it,A basic income would not affect my work choices,"It creates more equality of opportunity | It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses | It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone",It might encourage people to stop working | Only the people who need it most should get something from the state,1
55212cb0-d9aa-0133-84f9,Male,PL,Poland,CountrySide,1986,26_39,Yes,High,Yes,Data Coordinator,049a3f3a2b5f85cb2971ba77ad66e10c,I know something about it,I would probably vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,It increases dependence on the state,1
a9edfa50-d9b0-0133-fdff,Male,PL,Poland,City,1998,0_13,No,Low,No,,,I understand it fully,I would probably vote against it,Gain additional skills,None of the above,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,1
bf063540-db08-0133-c8c1,Female,PL,Poland,Urban,1988,26_39,Yes,High,Yes,Automatic Data Processing Customer Liaison (ADP Customer Liaison),dac2e921c1f887d9efc4c06fa33c1397,I understand it fully,I would vote for it,Gain additional skills,It reduces anxiety about financing basic needs | It creates more equality of opportunity,Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit,1
c1d6ea50-d994-0133-f6a6,Female,PL,Poland,Urban,42 years old,40_65,Yes,High,No,,,I know something about it,I would probably vote against it,Stop working,It reduces anxiety about financing basic needs,It is impossible to finance,1
0a4f1610-d9a5-0133-1f34,Female,PL,Poland,Rural,1994,14_25,Yes,Medium,No,,,I know something about it,I would probably vote for it,Gain additional skills,It creates more equality of opportunity | It increases appreciation for household work and volunteering,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working,1
afce95b0-da34-0133-8d95,Female,PL,Poland,Urban,1987,26_39,No,Medium,No,,,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,1
f8815d40-d9a1-0133-fae0,Male,PL,Poland,Urban,31 years old,26_39,Yes,High,Yes,Data Processing Consultant,894ca61c22718617c7e2404f582153da,I know something about it,I would probably vote against it,Work less,It reduces anxiety about financing basic needs,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,1
32932a50-d9a4-0133-770c,Male,PL,Poland,City,35 years old,26_39,Yes,High,Yes,Database Engineer,16b67d7f57698455aefbc1ae1b358b50,I know something about it,I would probably vote for it,Spend more time with my family,It creates more equality of opportunity,It is impossible to finance,1
4698b1f0-da84-0133-dabc,Male,PL,Poland,Urban,56 years old,40_65,Yes,High,Yes,Data Collection Technician,437e4414c78611a270a5cedb4b4c0eed,I know something about it,I would probably vote against it,None of the above,It reduces anxiety about financing basic needs,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,1
51167110-d99e-0133-9699,Female,PL,Poland,City,38 years old,26_39,Yes,High,Yes,Data Warehouse Analyst,38a15ceadcdd6d4db16a88fa1a72b083,I have heard just a little about it,I would probably vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It increases dependence on the state | It is against the principle of linking merit and reward | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance,1
c3c65d20-da49-0133-ff1d,Male,PL,Poland,City,35 years old,26_39,Yes,Medium,Yes,Log Data Technician,f842344417ed2fc226d9cc00f9562458,I understand it fully,I would vote against it,Stop working,None of the above,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward,1
eda26be0-d97e-0133-f427,Female,PL,Poland,Rural,1996,14_25,No,Low,No,,,I have heard just a little about it,I would probably vote for it,Work less,"It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone",It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,1
4009a300-dd31-0133-09e8,Female,PL,Poland,City,56 years old,40_65,Yes,Medium,No,,,I understand it fully,I would probably vote for it,Work less,It creates more equality of opportunity,It is impossible to finance,1
49f58cd0-d8f6-0133-af58,Female,PL,Poland,Urban,1997,0_13,Yes,Medium,Yes,Data Storage Specialist,1a281bf4bd1fe9b2a6e464e508bea167,I know something about it,I would probably vote for it,Do more volunteering work,It encourages financial independence and self-responsibility,It is against the principle of linking merit and reward | It increases dependence on the state,1
989ca670-d983-0133-7b41,Male,PL,Poland,City,40 years old,40_65,Yes,Medium,Yes,Data Administrator,141ddda0f613da65a280521247de0e9f,I know something about it,I would vote for it,Spend more time with my family,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state,1
47d97de0-d982-0133-756c,Male,PL,Poland,Non-Rural,42 years old,40_65,Yes,High,Yes,Computer or Data Processing Systems Consultant,fcaf4aac737e53ad24b9f32f08b8740f,I know something about it,I would vote for it,Spend more time with my family,It reduces anxiety about financing basic needs | It creates more equality of opportunity | It reduces bureaucracy and administrative expenses,It might encourage people to stop working | Only the people who need it most should get something from the state,1
b4664cd0-da6d-0133-3681,Female,PL,Poland,City,39 years old,26_39,Yes,High,Yes,SQL Database Administrator,d9e964a222fdd9527319ad88adbfaa2e,I have heard just a little about it,I would probably vote against it,A basic income would not affect my work choices,It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working,1
cfbb1710-d993-0133-6a40,Female,PL,Poland,Rural,44 years old,40_65,Yes,Medium,Yes,Database Tester,0de6170ccbed08e62b2e5862d5846a43,I understand it fully,I would vote for it,Look for a different job,"It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility | It creates more equality of opportunity | It increases appreciation for household work and volunteering",Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | Only the people who need it most should get something from the state | It might encourage people to stop working | It is against the principle of linking merit and reward | It increases dependence on the state,1
ade23e30-dbb9-0133-5810,Male,PL,Poland,Urban,44 years old,40_65,Yes,Medium,Yes,Database Analyst,00bff17fca67555d8d86e8ead86dcd70,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,1
1d768da0-da44-0133-6762,Male,PL,Poland,City,65 years old,40_65,Yes,High,No,,,I have heard just a little about it,I would not vote,A basic income would not affect my work choices,It creates more equality of opportunity,It increases dependence on the state,1
759d4300-da02-0133-00c9,Male,PL,Poland,City,52 years old,40_65,No,Low,No,,,I understand it fully,I would probably vote for it,Do more volunteering work,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit,1
e8a9d060-d966-0133-fb32,Male,PL,Poland,Non-Rural,1990,26_39,No,High,Yes,SQL Database Administrator,d9e964a222fdd9527319ad88adbfaa2e,I understand it fully,I would probably vote against it,A basic income would not affect my work choices,It creates more equality of opportunity | It encourages financial independence and self-responsibility,Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit,1
d7f58940-db99-0133-4e9b,Female,PL,Poland,City,50 years old,40_65,Yes,High,Yes,Clinical Data Analyst,f1fc61f279e3ad14863e582ca6fdc473,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering | It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs | It creates more equality of opportunity,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,1
abe164b0-d9a4-0133-1da9,Male,PL,Poland,Rural,1993,14_25,No,Medium,Yes,Director of Data Operations,e2f68bf748aea2c7d2254550c0c92b23,I know something about it,I would vote against it,Spend more time with my family,None of the above,It is impossible to finance | It is against the principle of linking merit and reward | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It increases dependence on the state,1
dbf25880-da07-0133-0d5d,Female,PL,Poland,City,50 years old,40_65,Yes,Medium,Yes,Naval Tactical Data System--Combat Information Center Officer,067c85859a63aa6f1c8c936904124dd6,I have never heard of it,I would probably vote for it,Look for a different job,It reduces anxiety about financing basic needs,It is impossible to finance,1
0c25d050-dadd-0133-1e31,Male,PL,Poland,Country,46 years old,40_65,Yes,No,No,,,I know something about it,I would vote for it,None of the above,It creates more equality of opportunity,Only the people who need it most should get something from the state,1
2be149a0-d9c2-0133-2cbd,Male,PL,Poland,Urban,1993,14_25,No,Medium,Yes,Customer Data Technician,dfea9e8bc3c565ff9e64d4288b1c423d,I know something about it,I would vote against it,Gain additional skills,None of the above,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance | It increases dependence on the state,1
a348ebf0-dbae-0133-3e35,Female,PL,Poland,Urban,38 years old,26_39,Yes,High,Yes,Data Processing Manager,ac47656fd51c2cd8037057262c910dc4,I know something about it,I would probably vote for it,Work less,"It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility | It creates more equality of opportunity",It might encourage people to stop working,1
673a7350-d9b1-0133-0194,Male,PL,Poland,Rural,32 years old,26_39,No,Medium,No,,,I have heard just a little about it,I would vote for it,Gain additional skills,"It reduces anxiety about financing basic needs | It creates more equality of opportunity | It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state,1
f71a6f10-d918-0133-2440,Male,PL,Poland,Rural,1992,0_13,No,Low,Yes,Data Storage Specialist,1a281bf4bd1fe9b2a6e464e508bea167,I have heard just a little about it,I would vote for it,Work less,It reduces bureaucracy and administrative expenses,It increases dependence on the state,1
15562a80-daeb-0133-8295,Female,PL,Poland,Urban,1988,26_39,No,High,Yes,Database Modeler,45033f83b6e0309eca9bcd76917f15d0,I know something about it,I would vote against it,A basic income would not affect my work choices,None of the above,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It increases dependence on the state,1
cd40b740-def3-0133-a057,Female,PL,Poland,City,1995,14_25,No,Medium,No,,,I have heard just a little about it,I would probably vote against it,Spend more time with my family,It increases appreciation for household work and volunteering | It creates more equality of opportunity,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,1
3d8ccb60-da5e-0133-6780,Female,PL,Poland,Urban,1989,26_39,No,High,Yes,Database Marketing Analyst,04c82eae29e1c4a30eac0710b74ab276,I have heard just a little about it,I would probably vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance,1
ad542810-d9eb-0133-a4af,Female,PL,Poland,Non-Rural,60 years old,40_65,Yes,High,Yes,Data Capture Specialist,4f75f97ac5b5f00f9420074d501f0803,I have heard just a little about it,I would not vote,Look for a different job,It reduces bureaucracy and administrative expenses,It might encourage people to stop working,1
e3a60e20-d969-0133-7a23,Male,PL,Poland,Urban,2000,14_25,No,,No,,,I have never heard of it,I would vote for it,Work less,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state,1
707d19e0-d9d8-0133-8dcb,Male,PL,Poland,Non-Rural,1994,14_25,No,Low,Yes,Database Security Administrator,07b7555fa790debaf5b04d1409ad5f11,I understand it fully,I would vote against it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering,It is against the principle of linking merit and reward | It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,1
d368abc0-dafe-0133-61c6,Female,PL,Poland,Urban,64 years old,40_65,Yes,High,No,,,I understand it fully,I would vote for it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses | It creates more equality of opportunity,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state,1
ae0adbe0-de4b-0133-0c09,Male,PL,Poland,Urban,41 years old,40_65,Yes,Low,Yes,Database Management System Specialist (DBMS Specialist),41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would vote for it,Work less,It creates more equality of opportunity | It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit,1
c0765ff0-de16-0133-0317,Female,PL,Poland,Country,54 years old,40_65,Yes,,No,,,I have heard just a little about it,I would probably vote against it,Spend more time with my family,"It creates more equality of opportunity | It increases solidarity, because it is funded by everyone | It reduces bureaucracy and administrative expenses | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs",Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance | It increases dependence on the state,1
676233a0-da43-0133-65ba,Female,PL,Poland,Urban,2001,0_13,No,Medium,No,,,I have heard just a little about it,I would probably vote against it,Look for a different job,It encourages financial independence and self-responsibility | It creates more equality of opportunity | It reduces anxiety about financing basic needs,It is impossible to finance | It is against the principle of linking merit and reward,1
bf8a5fa0-dd35-0133-0229,Male,PL,Poland,Country,45 years old,40_65,Yes,Medium,Yes,Geographic Information Systems Data Manager (GIS Data Manager),5e93fd1a58c8a67b295f69d87d1a940d,I have heard just a little about it,I would probably vote for it,None of the above,None of the above,None of the above,1
60049e20-da43-0133-6595,Female,PL,Poland,Rural,1997,14_25,No,Medium,No,,,I have heard just a little about it,I would probably vote for it,Spend more time with my family,It reduces anxiety about financing basic needs | It creates more equality of opportunity | It encourages financial independence and self-responsibility | It reduces bureaucracy and administrative expenses,It is impossible to finance | It might encourage people to stop working,1
36059e40-d93b-0133-bd84,Male,PL,Poland,City,1990,26_39,No,High,Yes,Automatic Data Processing Customer Liaison (ADP Customer Liaison),dac2e921c1f887d9efc4c06fa33c1397,I have never heard of it,I would vote for it,Stop working,It creates more equality of opportunity,It might encourage people to stop working,1
7fe19a90-d9be-0133-c090,Female,PL,Poland,Urban,36 years old,26_39,No,High,Yes,Geographic Information Systems Data Specialist (GIS Data Specialist),375017ea3a1a97f5ea676def873bb25b,I know something about it,I would vote for it,Look for a different job,It creates more equality of opportunity,Foreigners might come to my country and take advantage of the benefit,1
cb7444c0-d93e-0133-c1fc,Male,PL,Poland,Urban,38 years old,26_39,Yes,High,Yes,Data Storage Specialist,1a281bf4bd1fe9b2a6e464e508bea167,I have heard just a little about it,I would probably vote for it,Spend more time with my family,It creates more equality of opportunity,It is against the principle of linking merit and reward,1
